loan_id,credit_score,dti_ratio,loan_amount,employment_length_yrs,default_event,months_to_event
21969,651,0.24083301098845006,18310,2,1,11.36707469636443
21970,664,0.05,23560,0,0,31.0
21971,609,0.2595601567567359,18089,4,1,13.871538557158901
21972,632,0.2248061221076659,5000,1,0,34.0
21973,723,0.27256210043499796,22136,1,0,28.0
21974,695,0.18590645599739075,6112,8,0,25.0
21975,761,0.18645810206405686,12152,2,0,33.0
21976,665,0.21094597652794142,18383,9,0,34.0
21977,661,0.35685695445126614,20940,5,1,11.163767197181357
21978,659,0.20832031806154114,14603,6,0,29.0
21979,664,0.36108313117383284,31372,10,0,36.0
21980,647,0.34771019486291327,5420,1,1,11.656250493285366
21981,693,0.2161622763532122,31303,10,0,36.0
21982,681,0.1988958437474637,5000,0,0,34.0
21983,654,0.20238164482279428,14653,7,0,23.0
21984,742,0.23559332030696925,5000,0,0,25.0
21985,774,0.19411540902201477,17639,1,0,28.0
21986,738,0.323571365462268,5000,7,0,35.0
21987,707,0.18542913224209276,18639,4,0,27.0
21988,718,0.3363035859816848,10011,9,0,27.0
21989,772,0.15675052507749845,5000,5,0,32.0
21990,718,0.08326061134073838,27092,2,0,33.0
21991,650,0.07028519970450225,20489,3,0,27.0
21992,699,0.19596531622674562,19015,7,0,31.0
21993,711,0.1692424605823131,29618,7,0,29.0
21994,630,0.16472545392618587,11415,10,0,32.0
21995,665,0.3483010512533899,24663,9,0,31.0
21996,735,0.17684823428144666,6852,5,0,36.0
21997,588,0.05344058969139481,15064,3,0,32.0
21998,617,0.30647445005404,5000,0,0,28.0
21999,671,0.38360673039552223,29918,2,0,36.0
22000,697,0.294986054566496,13107,1,0,27.0
22001,612,0.18298716901435932,8955,2,0,28.0
22002,673,0.26715976395657315,30299,8,0,22.0
22003,737,0.1696682397515086,20146,1,0,36.0
22004,683,0.15283937545385093,8905,10,0,25.0
22005,726,0.23023849567080432,10498,3,0,24.0
22006,650,0.2443020797884009,16662,1,1,13.998738443343509
22007,639,0.22972143049100585,34612,2,0,34.0
22008,722,0.41716618873952177,8512,2,0,24.0
22009,698,0.25427921981647633,20770,3,0,26.0
22010,620,0.3459740111481866,12599,10,0,32.0
22011,639,0.4731882521134898,22655,10,1,11.408011661675026
22012,758,0.20264570049022027,12567,7,0,30.0
22013,633,0.26485843069159215,13751,7,0,28.0
22014,726,0.3316973568708152,5000,9,0,25.0
22015,656,0.26220617901644777,13805,7,0,36.0
22016,679,0.2222889480805219,36056,3,0,20.0
22017,694,0.4843526952389155,6071,8,1,13.11059581731889
22018,574,0.36983481555145714,13260,8,0,36.0
22019,606,0.05,15211,9,0,32.0
22020,684,0.38573447499131663,23099,4,0,14.0
22021,643,0.4100339288501183,15317,4,1,12.282256268490904
22022,729,0.3695352673049296,25196,2,0,27.0
22023,599,0.3250663167577651,8271,4,0,31.0
22024,708,0.40509527332718615,14959,4,0,25.0
22025,611,0.33826268464220266,14557,0,0,22.0
22026,662,0.30787236102432436,10334,9,1,14.799237143433462
22027,626,0.2634150300909854,15133,0,0,27.0
22028,775,0.14283954964084336,8827,6,0,29.0
22029,613,0.1127270760123375,21270,2,0,36.0
22030,673,0.3272954956087304,5000,9,1,12.451206807674986
22031,593,0.32550538588513656,5000,7,1,12.709009920462346
22032,759,0.24572865824716844,6973,2,0,30.0
22033,700,0.16433346542825714,15531,1,0,32.0
22034,686,0.1369980990715749,18529,9,0,26.0
22035,753,0.2137807644414538,9753,6,0,16.0
22036,687,0.3201873209510385,19374,9,0,36.0
22037,690,0.47383970509020945,5000,4,0,19.0
22038,686,0.24754886965319972,11897,6,0,35.0
22039,708,0.27877560424807296,10661,9,0,22.0
22040,655,0.36259443694702637,17713,6,0,22.0
22041,669,0.24361805396019479,23232,9,0,36.0
22042,720,0.2868748213112147,36431,8,0,19.0
22043,693,0.3321983533413152,14091,0,0,32.0
22044,674,0.3602026742202378,5000,5,0,24.0
22045,609,0.25541375408568623,15666,2,1,14.849491047492606
22046,754,0.20194086690182142,12980,3,0,26.0
22047,646,0.2704102311669392,18139,7,1,13.629728066586095
22048,729,0.08026931058211985,18677,5,0,36.0
22049,688,0.2793706051016758,10272,3,0,27.0
22050,615,0.3366887650188392,5000,4,1,11.208319147301522
22051,742,0.41982389277865034,20050,2,0,23.0
22052,692,0.342464623401696,24421,3,0,36.0
22053,746,0.05,19921,10,0,31.0
22054,670,0.389177813938429,19214,7,0,26.0
22055,715,0.39669493128533356,15778,8,0,26.0
22056,591,0.1579364667162348,22476,8,1,11.166753787607332
22057,654,0.20993795301760132,5608,0,0,36.0
22058,616,0.39390684655252123,17973,6,0,25.0
22059,661,0.25555608424961945,8463,9,0,34.0
22060,703,0.19124628272740005,5000,8,0,28.0
22061,649,0.1748542137980426,24273,0,0,28.0
22062,723,0.5134591683023008,9139,1,0,28.0
22063,637,0.3287477277289847,18223,8,1,15.165599712646138
22064,724,0.22213980234288505,21312,10,0,20.0
22065,745,0.39286234414841503,15762,2,0,24.0
22066,730,0.24097677462648937,8129,1,0,35.0
22067,662,0.3711409849090094,27129,10,1,14.324811646928671
22068,573,0.3081232424340434,5000,3,0,26.0
22069,709,0.21613582102809323,16669,2,0,32.0
22070,673,0.2998301212203911,30877,3,0,32.0
22071,631,0.3038723273101862,27747,9,0,36.0
22072,652,0.33008233394849257,9512,2,1,14.351420276362173
22073,751,0.4128415205095299,25120,5,0,36.0
22074,623,0.4711836984582178,7353,0,0,36.0
22075,703,0.29111429710609216,8868,5,0,32.0
22076,690,0.059198383981742875,19599,7,0,25.0
22077,662,0.3376652904441364,6721,4,1,13.121128205973022
22078,712,0.2239242007935222,8873,8,0,32.0
22079,761,0.08087774667355042,12882,5,0,34.0
22080,665,0.31906950354182856,16754,4,0,28.0
22081,667,0.29394030279825967,13732,0,0,32.0
22082,711,0.16944584329460707,12414,7,0,29.0
22083,725,0.13140757944541737,7383,4,0,25.0
22084,673,0.38958226837559257,5000,5,1,10.478572840164922
22085,664,0.30061571901151407,5921,0,0,15.0
22086,569,0.17090196266990462,24763,4,0,34.0
22087,641,0.3162544630016062,16854,6,0,26.0
22088,623,0.20797808189089936,17243,2,0,36.0
22089,714,0.3044767114505667,22737,5,1,13.139836180188468
22090,667,0.28140788683612233,12804,6,0,34.0
22091,665,0.05,21020,6,0,35.0
22092,679,0.26082857120423025,21167,6,0,24.0
22093,636,0.23334466908789753,8819,5,1,16.310034967883553
22094,757,0.17596763029760518,21216,8,0,36.0
22095,744,0.12359776452768842,17486,6,0,28.0
22096,760,0.22824839630430482,8199,6,0,23.0
22097,714,0.2147262620529038,29466,7,0,36.0
22098,678,0.3151410133134404,22053,1,0,36.0
22099,760,0.23548394953800858,7078,5,0,27.0
22100,645,0.25885838532066363,14520,5,0,35.0
22101,636,0.2827165193819451,9824,7,0,29.0
22102,649,0.20360875357465638,26977,8,1,13.905124031636928
22103,706,0.15036444539713217,9079,0,0,30.0
22104,641,0.47134369303421825,19609,4,1,16.435411847578656
22105,672,0.24222861823733322,7767,4,0,36.0
22106,599,0.2290001821159781,28511,10,0,26.0
22107,704,0.3913472019653336,20052,5,0,28.0
22108,604,0.4387129153432916,19786,3,1,12.712325929515048
22109,633,0.3945700519693746,17254,8,1,12.074903656415785
22110,740,0.2109665246883083,15529,3,0,36.0
22111,739,0.284727538205128,5000,4,0,30.0
22112,698,0.30845400096989917,19600,4,0,30.0
22113,693,0.4736834043309378,15903,7,0,32.0
22114,653,0.2920231458103285,5000,6,0,32.0
22115,641,0.2964608585343341,16691,5,0,36.0
22116,661,0.1486881157218064,5516,5,0,27.0
22117,604,0.1244711296196565,28882,9,0,12.0
22118,692,0.38543899527179376,15554,3,0,17.0
22119,682,0.2845818075971446,15027,6,0,26.0
22120,633,0.29472808587450117,19715,4,0,31.0
22121,758,0.3573599058347221,11402,10,0,29.0
22122,710,0.3352306384115142,13717,2,0,36.0
22123,714,0.322179237400314,11911,7,0,24.0
22124,655,0.31359242904060713,8633,4,0,36.0
22125,679,0.2638688970796791,9224,3,0,21.0
22126,711,0.270911289939678,14779,5,0,22.0
22127,687,0.34160424501462483,12348,6,0,13.0
22128,760,0.15615954334609486,17589,3,0,34.0
22129,669,0.14495799960970449,5000,4,0,26.0
22130,654,0.2581696956693083,7596,5,1,13.809873263427628
22131,711,0.2649132961929199,15756,8,0,32.0
22132,616,0.3224459731567673,20751,3,0,34.0
22133,726,0.22777007674833452,12873,5,0,30.0
22134,614,0.17220870168223465,12790,4,1,11.688828448506754
22135,711,0.31017569916156246,14977,7,0,32.0
22136,647,0.38465928694668133,15752,6,0,27.0
22137,703,0.2865038699893145,27884,9,0,33.0
22138,725,0.10460347827615367,19224,0,0,28.0
22139,687,0.27755505215988735,9962,4,0,35.0
22140,620,0.05686176305885225,16978,7,0,31.0
22141,635,0.2458919551304557,16384,7,0,27.0
22142,643,0.05,5000,8,0,36.0
22143,585,0.20698716589713406,5000,1,0,34.0
22144,736,0.3011051697208115,20785,8,0,24.0
22145,685,0.2214569511719401,7405,1,0,36.0
22146,623,0.36487295795539393,24255,2,0,32.0
22147,752,0.27190713363815433,17887,0,0,22.0
22148,644,0.1376358395845067,14331,5,0,27.0
22149,692,0.34006686421474225,14083,4,0,26.0
22150,638,0.3189233914181355,12113,4,0,33.0
22151,579,0.3773822685989598,5000,4,1,12.842295263773657
22152,611,0.3209733211361926,11444,9,0,31.0
22153,657,0.2969888873227471,5000,5,1,12.555605280720936
22154,724,0.15070472920330216,22034,6,0,35.0
22155,697,0.33131908200523114,18732,3,0,34.0
22156,687,0.23535658916036706,13377,8,0,36.0
22157,579,0.33060614043062786,17505,10,1,11.266884642704943
22158,743,0.47301373533689395,23289,5,0,28.0
22159,691,0.37067574246043855,5000,4,1,17.011361301511975
22160,674,0.2785050114556099,13349,0,0,34.0
22161,736,0.25733398727109424,13035,1,0,31.0
22162,742,0.2082279655781894,15053,9,0,31.0
22163,737,0.05,10275,8,0,32.0
22164,667,0.25464593939347396,20027,8,0,31.0
22165,629,0.19862172317577698,22362,2,0,27.0
22166,729,0.28219033697622226,13668,6,0,20.0
22167,611,0.19837401309246824,23104,4,0,29.0
22168,777,0.272105495856883,18584,6,0,32.0
22169,681,0.37460652665131017,12838,8,0,31.0
22170,626,0.2656705377985085,16307,0,0,26.0
22171,618,0.14138354259800312,12252,1,1,15.928137308073653
22172,616,0.16692173882413275,19174,2,0,29.0
22173,687,0.31907097543211843,23245,10,1,16.970875213078564
22174,679,0.3253077136055547,21777,8,0,24.0
22175,618,0.16283191029290175,17314,1,0,22.0
22176,662,0.24712754585394225,24952,5,0,36.0
22177,611,0.34046807297574644,13854,2,0,36.0
22178,709,0.42207674481675855,21132,5,1,15.097892996938954
22179,677,0.2676422345184974,7485,10,0,36.0
22180,661,0.2300949599798501,19676,8,1,15.173236352138629
22181,615,0.21303257110580706,19462,3,1,12.077947672254986
22182,664,0.26431315436368025,12710,1,0,36.0
22183,659,0.3889072088215216,18931,10,0,32.0
22184,695,0.26447608057736927,14749,5,0,27.0
22185,688,0.2999997568701585,28995,7,0,26.0
22186,719,0.10783771262085293,17031,9,0,35.0
22187,655,0.4094386005038361,5000,6,1,15.49945428027768
22188,586,0.38368591673331787,5217,8,1,9.979453217356259
22189,729,0.2203867500366638,14995,9,0,31.0
22190,633,0.23956519286343234,5000,1,0,35.0
22191,624,0.367935992214075,13733,1,0,33.0
22192,677,0.5445283615101746,21811,7,1,13.017368575843625
22193,695,0.08152184711338771,21741,10,0,36.0
22194,653,0.19890612797945761,20885,5,0,19.0
22195,653,0.21058080528011144,5000,3,0,19.0
22196,660,0.35409636940244177,21789,3,1,16.43354580654059
22197,750,0.28543701000696986,16880,2,0,36.0
22198,679,0.19876367968746103,33876,5,0,36.0
22199,631,0.10837628245807086,10799,1,0,36.0
22200,632,0.35113007294575715,20943,10,1,7.002781684933872
22201,667,0.22997476572477976,10287,6,0,36.0
22202,691,0.1342107641335752,9674,5,0,30.0
22203,704,0.18178003538290452,20934,10,0,36.0
22204,686,0.20748036125498842,5000,5,0,21.0
22205,637,0.220000489805938,6642,3,0,34.0
22206,658,0.14552764550753255,16466,3,0,28.0
22207,716,0.14678884336923595,10976,9,0,26.0
22208,622,0.48695279448821455,16954,5,1,10.397558521397363
22209,656,0.282950485810837,16362,0,0,26.0
22210,709,0.20885653672125426,13047,9,0,28.0
22211,723,0.2877971699991143,5000,9,0,26.0
22212,670,0.26605566082323023,16281,2,0,27.0
22213,659,0.15933438757142027,21746,2,0,31.0
22214,613,0.058455883662004195,18700,1,0,33.0
22215,706,0.19691195321452906,5000,10,0,21.0
22216,745,0.23174783463340293,10004,6,0,25.0
22217,808,0.23904425702559776,21768,1,0,36.0
22218,699,0.06685790014318488,25858,2,0,34.0
22219,677,0.4980067751326441,14947,10,1,11.318483342077375
22220,634,0.49027161704152616,5000,0,1,9.180190590620404
22221,586,0.2944823748211043,8844,3,0,36.0
22222,688,0.25254929170468765,8597,8,0,36.0
22223,797,0.19351790641440092,15983,9,0,22.0
22224,743,0.30785264201381524,14940,9,0,36.0
22225,735,0.23829945953600323,11017,9,0,30.0
22226,692,0.3752228449216393,5000,6,1,12.365423264226429
22227,697,0.3414097339269409,6173,1,0,35.0
22228,558,0.16494260441303038,17691,2,0,14.0
22229,718,0.18122758476114353,12284,9,0,36.0
22230,651,0.34696659936892765,12609,5,0,31.0
22231,644,0.31946376421154915,5000,1,0,26.0
22232,663,0.13867744478934654,25082,1,0,36.0
22233,662,0.20428989772763284,5000,3,1,14.479117887061046
22234,644,0.23460401886899881,27530,0,0,22.0
22235,680,0.24632464030172266,18453,1,0,22.0
22236,652,0.24281158707009223,10277,6,0,36.0
22237,685,0.33992393438514973,12159,2,0,35.0
22238,605,0.2645774115017285,13267,0,0,32.0
22239,669,0.2580751330436946,19602,1,0,32.0
22240,625,0.17432327685122598,13731,2,0,27.0
22241,647,0.2667555546816834,25835,2,0,23.0
22242,687,0.2471278934299524,5135,9,0,24.0
22243,599,0.2020141588827397,20796,0,0,31.0
22244,638,0.13493329861513553,21958,10,1,13.821804522903296
22245,708,0.3776947742278233,6732,8,0,33.0
22246,609,0.42797225315354487,16774,0,0,33.0
22247,768,0.2744502155202237,15163,8,0,30.0
22248,740,0.3934600279146502,18835,3,0,31.0
22249,655,0.2729534679054508,16492,2,1,12.544594757286953
22250,640,0.11131389933599127,14023,5,0,29.0
22251,690,0.28002940560409195,13355,5,0,27.0
22252,607,0.21604951854706844,13959,2,0,26.0
22253,579,0.2975847122399343,9017,4,1,13.548811888870322
22254,657,0.40707910457448565,9559,6,1,11.434749617144856
22255,673,0.19932981859751303,13085,6,1,13.148576386366404
22256,684,0.28875057905809154,20587,6,0,36.0
22257,649,0.33611238033136814,8160,10,1,11.688721110855196
22258,743,0.38541859939423234,19824,7,0,27.0
22259,605,0.34857706402040944,5000,8,0,30.0
22260,623,0.13850616629845947,8969,8,1,12.830375509019337
22261,704,0.1383893195310321,18612,10,0,28.0
22262,621,0.32649269885327165,26241,10,0,31.0
22263,619,0.21153786602352434,19312,2,0,32.0
22264,686,0.15161430535403853,10294,5,0,35.0
22265,627,0.36883426294115473,24623,1,1,14.990053603419772
22266,673,0.21303283780879714,17334,10,0,35.0
22267,645,0.41303699678643074,13416,4,0,18.0
22268,636,0.20595243237556135,13199,1,0,28.0
22269,574,0.17531870965098548,18197,6,0,25.0
22270,686,0.24356465318386725,18500,6,0,25.0
22271,617,0.3258269098750979,5465,2,1,16.83404651449902
22272,671,0.27929306529304465,12142,1,0,35.0
22273,654,0.43916787456941364,13480,9,0,24.0
22274,669,0.2671504271140268,10056,2,0,24.0
22275,672,0.23234738252741047,25109,9,0,30.0
22276,689,0.40091550023564176,19936,2,0,26.0
22277,643,0.309519585445667,6324,1,1,11.185465955151457
22278,742,0.20864200887817955,26149,6,0,36.0
22279,587,0.2738609019171573,21065,6,0,36.0
22280,668,0.27181651626035114,8879,6,0,36.0
22281,721,0.22945677787246763,7242,1,0,27.0
22282,703,0.2682416033716146,13475,5,0,32.0
22283,631,0.12123875664622849,5000,8,0,34.0
22284,639,0.21439860656333148,24075,5,0,32.0
22285,629,0.2931257132555123,10652,6,0,32.0
22286,709,0.19717524222975788,20362,10,0,28.0
22287,643,0.16084595313308628,13992,8,0,29.0
22288,692,0.24593564698213036,11072,7,0,28.0
22289,693,0.2027280736359117,17550,5,0,30.0
22290,798,0.11779107700426847,16118,3,0,36.0
22291,695,0.12028750145791683,12674,5,0,28.0
22292,639,0.29080799198276663,13686,9,1,10.737088960311143
22293,606,0.2590566958367431,21327,0,0,24.0
22294,666,0.2814030939070003,8219,8,1,12.68313937607729
22295,674,0.22013536764849223,30108,5,0,19.0
22296,569,0.09865919255206154,16300,6,0,19.0
22297,644,0.16258685911291534,15044,8,0,33.0
22298,694,0.21780614914370752,18082,5,0,36.0
22299,653,0.2936090017615472,13113,4,0,36.0
22300,728,0.07513827176986244,7539,10,0,34.0
22301,602,0.05,18503,10,0,27.0
22302,713,0.39489172454379223,15034,9,1,16.3790984974829
22303,725,0.30978803297540397,20500,4,0,33.0
22304,727,0.16239181070416248,15330,5,0,33.0
22305,601,0.22653259114816782,9568,2,0,24.0
22306,695,0.20787723723010781,12613,3,0,23.0
22307,646,0.27896631872452443,21211,0,0,27.0
22308,609,0.19925890261603899,12508,0,0,36.0
22309,659,0.13513996802665612,23874,2,0,32.0
22310,634,0.2989312561259453,10112,3,0,33.0
22311,726,0.43143962703271893,14351,1,0,34.0
22312,705,0.30297880698896396,26379,9,1,12.202310057378712
22313,622,0.2575074250554919,17723,6,0,25.0
22314,643,0.22857396039542788,26216,10,0,36.0
22315,660,0.1711255294983696,23949,9,0,30.0
22316,676,0.20924369895004422,5000,2,0,30.0
22317,730,0.28923412645635016,9522,0,0,30.0
22318,714,0.3687232262481681,29766,10,0,28.0
22319,682,0.37318935715437634,9555,0,0,35.0
22320,666,0.26703713691568653,18431,1,0,30.0
22321,591,0.26867966404843413,23452,10,0,36.0
22322,744,0.2552216578998491,26506,8,0,36.0
22323,657,0.3071011262390567,11739,9,1,9.868924876214685
22324,757,0.2548093172373065,21131,7,0,31.0
22325,689,0.25644686614759077,22247,5,0,27.0
22326,781,0.1639772014592499,5826,0,0,30.0
22327,710,0.16159793218152932,23037,10,0,25.0
22328,608,0.18088562220019253,22935,7,0,32.0
22329,649,0.27399228112107565,15907,9,1,10.963394868489075
22330,671,0.2193599946040056,21586,5,1,14.000386084832353
22331,636,0.508237817423145,24620,7,1,14.386474709356007
22332,661,0.2887929972450926,10278,9,0,24.0
22333,611,0.40708075965021756,25175,1,1,13.46063547962266
22334,680,0.3984745668755541,31300,6,1,11.560876144130885
22335,691,0.29246698293919526,34222,4,0,21.0
22336,629,0.24591612661274162,14396,3,1,11.958491042458407
22337,777,0.16010076779939264,24578,6,0,28.0
22338,683,0.18981356351919687,14650,8,0,29.0
22339,639,0.33403687069903426,5730,1,0,34.0
22340,598,0.27696486656423347,14684,10,0,36.0
22341,682,0.18575500971879366,18108,3,0,33.0
22342,666,0.2292579159378989,13113,9,0,24.0
22343,719,0.28294506316617546,7467,8,0,29.0
22344,672,0.2524808263105299,19341,7,0,31.0
22345,620,0.22618305173908798,33387,6,0,30.0
22346,763,0.24452075174985563,12907,1,0,24.0
22347,701,0.05,17292,10,0,25.0
22348,667,0.2518207222281559,15138,6,0,35.0
22349,688,0.14417161071196652,21266,2,0,32.0
22350,703,0.28634756791641686,15203,10,0,30.0
22351,608,0.26339617693120393,17548,8,0,29.0
22352,687,0.32484063159124904,23931,5,0,24.0
22353,657,0.32581860625230913,24457,6,0,24.0
22354,705,0.4219646381240197,29778,4,1,11.748649228034232
22355,642,0.05168660083921376,12788,8,0,27.0
22356,649,0.23739418391677677,10473,2,0,25.0
22357,763,0.05,5000,6,0,32.0
22358,741,0.2990696582583862,13008,1,0,23.0
22359,515,0.23329697836212765,10073,10,1,11.953479239620686
22360,737,0.20292389178847497,16617,0,0,36.0
22361,676,0.27670184983739887,13601,8,1,11.957180389130436
22362,644,0.14471446219140865,5000,0,0,25.0
22363,629,0.43478482218727244,5000,2,0,20.0
22364,632,0.22555834170524663,8863,0,0,26.0
22365,646,0.2576533269905357,12980,9,0,26.0
22366,623,0.23714739629716156,33364,4,0,20.0
22367,612,0.3422409850561539,15147,3,0,15.0
22368,627,0.12977953548927373,15550,8,0,31.0
22369,696,0.33282087409684497,11522,5,0,30.0
22370,682,0.19814353335865428,9225,1,0,14.0
22371,707,0.1990166688279821,20097,1,0,31.0
22372,676,0.33793929731628175,24484,8,0,29.0
22373,614,0.2231797284879787,31380,10,0,29.0
22374,704,0.31137818208145773,19575,6,1,11.59976250180944
22375,629,0.31324537231817967,11863,6,1,13.675038739163252
22376,712,0.21508640556158898,17557,3,1,13.809746047295711
22377,621,0.2732939913462004,21965,9,1,14.675662840696019
22378,645,0.20161040723956558,20902,0,0,31.0
22379,661,0.24804343261067813,16634,10,1,13.601645855240097
22380,713,0.29736854475400115,17571,3,0,31.0
22381,688,0.15432462795375182,18654,0,0,30.0
22382,681,0.2940293223556476,9249,1,0,32.0
22383,774,0.28176633203800006,5000,4,0,24.0
22384,588,0.10110004839615432,15509,0,0,33.0
22385,628,0.1753922438837061,21562,1,0,36.0
22386,625,0.18085187483756374,5000,3,0,36.0
22387,591,0.20556116705570873,9640,8,0,25.0
22388,644,0.1544108832702845,5000,0,0,31.0
22389,714,0.34391595622223364,9884,3,0,26.0
22390,650,0.3560535899187998,5000,8,0,33.0
22391,663,0.17121227224207017,5000,10,0,24.0
22392,593,0.13458299921261577,7430,1,0,30.0
22393,640,0.2486661085363531,11004,4,0,22.0
22394,656,0.38301886368073973,11671,8,0,26.0
22395,712,0.46541998818831115,11100,6,1,14.085283828097594
22396,596,0.18254210009694702,14030,1,0,17.0
22397,657,0.05,28516,8,0,33.0
22398,734,0.10125187055064365,10185,7,0,26.0
22399,657,0.07175411711985057,26828,6,1,11.346434226136592
22400,574,0.29168395518453083,28355,0,1,12.25548554678972
22401,743,0.2597527813027598,11707,7,0,36.0
22402,716,0.27171905248478484,5000,0,0,25.0
22403,723,0.3625930457986047,18019,7,1,14.333378647813028
22404,592,0.4128938900583763,27758,8,0,27.0
22405,755,0.3342955801767171,5000,3,0,28.0
22406,641,0.3235193292400771,12880,3,1,12.543712739437176
22407,654,0.10259417202089058,16098,7,0,34.0
22408,644,0.19914056307316827,28761,4,0,30.0
22409,727,0.38848215913074496,5000,10,0,30.0
22410,671,0.1950339662444564,18078,4,0,33.0
22411,704,0.3605554366736828,20770,9,0,36.0
22412,683,0.2623380766257902,8147,4,1,18.628344567572565
22413,675,0.32831859330888025,17012,3,0,27.0
22414,632,0.16281606488847253,17538,8,0,36.0
22415,770,0.32631339337464993,24675,6,0,36.0
22416,606,0.18605225193160183,25562,5,0,28.0
22417,700,0.27305455089846115,17663,7,1,12.644163786660423
22418,698,0.2470902560362553,16567,6,0,28.0
22419,737,0.3692038103016047,5000,2,0,34.0
22420,749,0.3332072628426798,15559,1,0,30.0
22421,673,0.07342893965124578,15459,8,0,26.0
22422,706,0.16895998630702636,8089,10,0,36.0
22423,768,0.18641076979536167,21859,1,0,30.0
22424,676,0.319173946021649,17771,9,1,11.522100589167811
22425,626,0.200463913950397,17234,7,0,28.0
22426,660,0.14106347823025647,19344,5,0,29.0
22427,614,0.11353526357750796,7913,5,0,31.0
22428,698,0.3227353588708108,5000,0,0,26.0
22429,733,0.05,19659,0,0,29.0
22430,673,0.35551371302873147,5000,7,0,33.0
22431,598,0.12130881060704499,31448,6,0,19.0
22432,731,0.20522822913787223,14078,5,0,35.0
22433,591,0.1331496430383818,13330,10,1,13.884873262900815
22434,602,0.1580843425280906,22239,8,0,36.0
22435,671,0.2276583796095414,17624,4,0,29.0
22436,692,0.23632703971811214,28925,1,0,32.0
22437,701,0.09536544197603067,22898,10,0,32.0
22438,676,0.20946302636067934,15739,9,0,22.0
22439,768,0.26032334506402033,10852,8,0,25.0
22440,683,0.2967951804764879,24989,5,0,27.0
22441,731,0.05,5976,2,0,24.0
22442,719,0.2021160624927245,14335,8,0,24.0
22443,615,0.05,14480,4,0,21.0
22444,671,0.19917652691206195,11979,5,0,32.0
22445,786,0.20695372007435547,35509,4,0,14.0
22446,654,0.3129142563166703,28433,2,1,13.865265012105194
22447,646,0.3473425463428198,21994,1,0,36.0
22448,688,0.1478209790462907,36435,7,0,28.0
22449,656,0.27942623724714144,24704,2,0,29.0
22450,640,0.31550108840914814,17169,1,0,32.0
22451,655,0.1752950800962833,12012,5,0,23.0
22452,751,0.32730054893040555,6570,7,0,30.0
22453,673,0.26359673754507673,9313,8,1,18.3828034009641
22454,613,0.22265435998993807,15658,6,0,33.0
22455,604,0.26417622307591926,5252,3,0,36.0
22456,790,0.091979821631634,5000,3,0,26.0
22457,668,0.2640463924518964,24063,4,0,36.0
22458,701,0.1654196633671184,5000,3,0,36.0
22459,641,0.2528828205423222,14589,5,0,23.0
22460,696,0.20941802410707386,22028,9,0,32.0
22461,752,0.2788392213345005,14414,0,0,28.0
22462,647,0.3691869369794334,7883,3,1,17.318356705165296
22463,702,0.26271389224861025,21828,1,0,33.0
22464,609,0.35004523828256656,6824,1,0,29.0
22465,781,0.14770785502899753,23401,1,0,34.0
22466,693,0.3933679867697425,12161,8,0,36.0
22467,659,0.14872688744964743,19837,7,0,36.0
22468,665,0.12465616357765794,17131,6,0,26.0
22469,654,0.22251698971563832,25366,0,0,27.0
22470,657,0.2055540121968753,10940,4,0,31.0
22471,557,0.09180069150427043,19782,0,0,34.0
22472,675,0.13721559358811752,8742,4,0,25.0
22473,673,0.05,6059,1,0,27.0
22474,704,0.11487800584523199,17460,9,0,21.0
22475,653,0.18401597254420068,21150,10,0,31.0
22476,641,0.3989847625858501,19896,3,0,23.0
22477,679,0.3213040040288325,18776,7,1,15.212403395244328
22478,599,0.2823499971838866,15150,1,0,28.0
22479,687,0.46652876615586786,24065,0,1,13.13552914789548
22480,586,0.07075808358098055,8977,0,0,30.0
22481,736,0.24323003635300655,7042,7,0,36.0
22482,714,0.45354423681768863,19439,2,0,31.0
22483,633,0.19926568928859342,10514,3,0,29.0
22484,713,0.16722200854003078,7829,5,0,22.0
22485,685,0.3317338119386463,20108,0,0,19.0
22486,629,0.1943280967826248,22972,6,0,29.0
22487,578,0.37593002403268877,16234,1,0,36.0
22488,695,0.33314908572229884,5000,2,0,32.0
22489,640,0.2309509346478509,32387,4,0,30.0
22490,734,0.3480572823922236,23250,7,0,28.0
22491,680,0.2264452263652194,5000,5,0,23.0
22492,645,0.2632712375415961,5000,4,1,16.752501054767887
22493,769,0.3085243036183505,16755,9,0,32.0
22494,708,0.21104631665147128,19219,10,0,30.0
22495,497,0.40102885792128184,9487,3,1,12.77494093432925
22496,655,0.25699852908779447,16083,4,0,36.0
22497,610,0.2789647828917237,20873,4,0,28.0
22498,640,0.118360951585072,20388,0,0,34.0
22499,672,0.1855458063655409,7084,0,0,35.0
22500,697,0.2662884086793214,31467,3,0,30.0
22501,693,0.3368735239858341,27913,2,0,34.0
22502,733,0.3912930837025343,22192,3,0,31.0
22503,711,0.14393200988112748,7568,2,0,25.0
22504,708,0.16733817529325895,24319,7,0,26.0
22505,690,0.1270150882744603,7792,10,0,31.0
22506,744,0.29936127910392846,20688,2,0,30.0
22507,664,0.3913329365378788,17903,8,1,5.88842402771353
22508,665,0.23420268190493704,21620,9,1,14.492307225307725
22509,584,0.2558374408925816,11655,9,1,7.970606890599686
22510,732,0.2632530360421897,25709,3,0,34.0
22511,676,0.20309298656936473,17625,5,0,31.0
22512,826,0.12786917057462752,9042,1,0,29.0
22513,659,0.35599627905435116,20640,2,0,19.0
22514,684,0.265425319019945,18315,6,0,20.0
